Titre,Titre2,Nom,Nom2,Avis,Note Générale,Équilibre vie professionnelle / personnelle,Salaire/Avantages sociaux,Sécurité de l'emploi/Évolution de carrière,Management,Culture d'entreprise
,,JBL Conseil,,,,,,,,
,,Handyrecrut,,,,,,,,
,,Pickmeup SAS,,,,,,,,
,,Avensys,,,,,,,,
,,Groupe Casino,Groupe CASINO,135.0,"3,5","3,3","3,2","3,2","3,1","3,4"
,,THIENOT FRANCE,,,,,,,,
,,CS Group Solutions,,,,,,,,
,,Labsoft,LABSOFT,2.0,"3,5","3,5","4,0","3,0","3,0","3,0"
,,HAYS,Hays,664.0,"3,6","3,4","3,3","2,9","3,3","3,4"
,,Atos,ATOS,2.0,"3,6","3,6","3,3","3,2","3,2","3,4"
,,RH Partners,Rh Partners,10.0,"4,2","3,3","2,9","2,9","3,5","4,0"
,,AidImpact,,,,,,,,
,,LABSOFT,LABSOFT,2.0,"3,5","3,5","4,0","3,0","3,0","3,0"
,,Expectra.fr,Expectra,60.0,"3,4","3,5","3,2","2,7","3,2","3,2"
,,Cap Vert Energie,,,,,,,,
,,HAYS,Hays,664.0,"3,6","3,4","3,3","2,9","3,3","3,4"
,,Thales Group,Thales,1.0,"4,0","4,0","4,0","3,5","3,5","3,8"
,,YES,,,,,,,,
,,CCLD-SIEGE,,,,,,,,
,,CS Communication & Systèmes,CS COMMUNICATION & SYSTÈMES,2.0,"4,5","4,0","4,0","4,5","3,0","4,0"
,,Vidal Associates,Vidal Associates,5.0,"4,0","3,8","3,2","4,0","3,4","3,8"
,,GFI,GFI,108.0,"3,3","3,4","2,8","2,8","2,9","3,0"
,,ETHIS RH,,,,,,,,
,,CS Group Solutions,,,,,,,,
,,Labsoft,LABSOFT,2.0,"3,5","3,5","4,0","3,0","3,0","3,0"
,,Agoravita,,,,,,,,
,,ACH,ACH,46.0,"4,1","3,9","3,8","3,7","3,8","3,8"
,,SACRE FERNAND,,,,,,,,
,,ADENTIS,,,,,,,,
,,Adsearch,ADSEARCH,10.0,"4,8","4,6","4,1","4,6","4,3","4,9"
,,FREELANCE VISION,,,,,,,,
,,Labsoft,LABSOFT,2.0,"3,5","3,5","4,0","3,0","3,0","3,0"
,,Sept Lieues,,,,,,,,
,,Boralex,Boralex,2.0,"4,5","5,0","5,0","4,0","4,0","5,0"
,,AGORAVITA,,,,,,,,
,,Manpower,Manpower,14.0,"3,8","3,7","3,3","3,2","3,5","3,6"
,,Labsoft,LABSOFT,2.0,"3,5","3,5","4,0","3,0","3,0","3,0"
,,ACTION SSI.COM,,,,,,,,
,,Manpower,Manpower,14.0,"3,8","3,7","3,3","3,2","3,5","3,6"
,,LABSOFT,LABSOFT,2.0,"3,5","3,5","4,0","3,0","3,0","3,0"
,,Demathieu & Bard,DEMATHIEU & BARD,2.0,"4,5","5,0","5,0","5,0","4,0","4,5"
,,OBJECTWARE MANAGEMENT GROUP,,,,,,,,
,,Talented International - Recrutement,,,,,,,,
,,IBM interactive,IBM,24.0,"3,9","3,8","3,5","3,5","3,5","3,7"
,,KALLISTO,,,,,,,,
,,Manpower,Manpower,14.0,"3,8","3,7","3,3","3,2","3,5","3,6"
,,OneStock,,,,,,,,
,,EXTERNATIC,,,,,,,,
,,LABSOFT,LABSOFT,2.0,"3,5","3,5","4,0","3,0","3,0","3,0"
,,Randstad Search,Randstad,12.0,"3,7","3,6","3,3","3,1","3,4","3,5"
,,CS Communication & Systèmes,CS COMMUNICATION & SYSTÈMES,2.0,"4,5","4,0","4,0","4,5","3,0","4,0"
,,EUROFEU Services,EUROFEU SERVICES,4.0,"2,5","3,3","2,5","2,0","2,3","1,8"
,,Orange,Orange,2.0,"4,1","4,0","3,8","3,6","3,7","3,9"
,,KANOPE RH,,,,,,,,
,,CTAC-TECH,,,,,,,,
,,Mirum South Europe,,,,,,,,
,,MANPOWER CONSEIL RECRUTEMENT,Manpower,14.0,"3,8","3,7","3,3","3,2","3,5","3,6"
,,CS Group Solutions,,,,,,,,
,,Thales Group,Thales,1.0,"4,0","4,0","4,0","3,5","3,5","3,8"
,,Altaide,,,,,,,,
,,Actia Automotive,ACTIA AUTOMOTIVE,10.0,"3,9","3,9","3,1","3,1","3,4","3,1"
,,Easy Partner,,,,,,,,
,,Scalian,Scalian,10.0,"2,9","3,2","2,3","1,9","2,0","2,8"
,,EUROFEU Services,EUROFEU SERVICES,4.0,"2,5","3,3","2,5","2,0","2,3","1,8"
,,Joblink,JobLink,19.0,"4,2","3,8","3,7","3,5","3,8","3,6"
,,Handyrecrut,,,,,,,,
,,ALTRAN,Altran,309.0,"3,2","3,3","2,9","2,7","2,8","2,9"
,,Sept Lieues,,,,,,,,
,,Labsoft,LABSOFT,2.0,"3,5","3,5","4,0","3,0","3,0","3,0"
,,Page Personnel FR,Page Personnel,168.0,"2,7","2,6","2,8","2,5","2,5","2,7"
,,Orange,Orange,2.0,"4,1","4,0","3,8","3,6","3,7","3,9"
,,SAGE,Sage,481.0,"3,5","3,6","3,5","2,9","3,0","3,4"
,,Altaide,,,,,,,,
,,Altran,Altran,309.0,"3,2","3,3","2,9","2,7","2,8","2,9"
,,Mentat Conseil,,,,,,,,
,,WorldWide People,,,,,,,,
,,Thales Group,Thales,1.0,"4,0","4,0","4,0","3,5","3,5","3,8"
,,SAGE,Sage,481.0,"3,5","3,6","3,5","2,9","3,0","3,4"
,,ippon,,,,,,,,
,,Sept Lieues SAS,,,,,,,,
,,Jacques Raud Consulting,,,,,,,,
,,scorelab.io,,,,,,,,
,,EXTERNATIC,,,,,,,,
,,Geco Recrutement,,,,,,,,
,,Altaide,,,,,,,,
,,Freelance.com,,,,,,,,
,,CS COMMUNICATION & SYSTEMES,,,,,,,,
,,LAMOUROUX SAS,,,,,,,,
,,Sthree France,,,,,,,,
,,Lectra,Lectra,16.0,"3,8","3,6","3,6","3,4","3,4","3,5"
,,SQUAD,SQUAD,3.0,"3,3","3,3","3,0","3,7","3,3","3,3"
,,CS Group Solutions,,,,,,,,
,,Page Personnel FR,Page Personnel,168.0,"2,7","2,6","2,8","2,5","2,5","2,7"
,,LABSOFT,LABSOFT,2.0,"3,5","3,5","4,0","3,0","3,0","3,0"
,,Easy Partner,,,,,,,,
,,Mozaïk RH,,,,,,,,
,,NEOS SOFTWARE DEVELOPPEMENT INTEGRATION,,,,,,,,
,,AUDENSIEL TEHNOLOGIES Sud - Ouest,,,,,,,,
,,EUROGICIEL INGENIERIE,Scalian,10.0,"2,9","3,2","2,3","1,9","2,0","2,8"
,,B&WEEZ CONSULTING,,,,,,,,
,,AUDENSIEL TEHNOLOGIES Sud - Ouest,,,,,,,,
,,BOUYGUES IMMOBILIER,Bouygues Immobilier,45.0,"4,1","3,9","4,1","3,7","3,6","4,1"
,,DYNVIBE,,,,,,,,
,,TEAMSIDE IT,,,,,,,,
,,Orange,Orange,2.0,"4,1","4,0","3,8","3,6","3,7","3,9"
,,MANPOWER CONSEIL RECRUTEMENT,Manpower,14.0,"3,8","3,7","3,3","3,2","3,5","3,6"
,,Urban Linker,,,,,,,,
,,Vidal Associates,Vidal Associates,5.0,"4,0","3,8","3,2","4,0","3,4","3,8"
,,Page Personnel FR,Page Personnel,168.0,"2,7","2,6","2,8","2,5","2,5","2,7"
,,TALENTS RH,,,,,,,,
,,AUDENSIEL TEHNOLOGIES Sud - Ouest,,,,,,,,
,,GTD INTERNATIONAL,,,,,,,,
,,Scalian,Scalian,10.0,"2,9","3,2","2,3","1,9","2,0","2,8"
,,Silkhom,,,,,,,,
,,Expectra.fr,Expectra,60.0,"3,4","3,5","3,2","2,7","3,2","3,2"
,,ACTION SSI.COM,,,,,,,,
,,Handyrecrut,,,,,,,,
,,EXTERNATIC,,,,,,,,
,,Bluecoders,Bluecoders,4.0,"5,0","5,0","5,0","5,0","5,0","5,0"
,,Page Personnel FR,Page Personnel,168.0,"2,7","2,6","2,8","2,5","2,5","2,7"
,,PHI-RH,,,,,,,,
,,Buffalo Grill,Buffalo Grill,418.0,"3,3","2,9","3,0","3,1","3,0","3,1"
,,Michael Page,Michael Page,182.0,"3,3","3,0","3,2","3,0","3,1","3,3"
,,Data Recrutement,,,,,,,,
,,NEXTGEN RH,,,,,,,,
,,Manpower,Manpower,14.0,"3,8","3,7","3,3","3,2","3,5","3,6"
,,TECH VALLEY,,,,,,,,
,,SimforHealth,,,,,,,,
,,Adsearch,ADSEARCH,10.0,"4,8","4,6","4,1","4,6","4,3","4,9"
,,Aqsone,,,,,,,,
,,NextGen RH,,,,,,,,
,,TALENTS RH,,,,,,,,
,,Orange,Orange,2.0,"4,1","4,0","3,8","3,6","3,7","3,9"
,,Orange,Orange,2.0,"4,1","4,0","3,8","3,6","3,7","3,9"
,,Orange,Orange,2.0,"4,1","4,0","3,8","3,6","3,7","3,9"
,,Buffalo Grill,Buffalo Grill,418.0,"3,3","2,9","3,0","3,1","3,0","3,1"
,,Buffalo Grill,Buffalo Grill,418.0,"3,3","2,9","3,0","3,1","3,0","3,1"
,,Groupe Investir & Entreprendre,,,,,,,,
,,EY,EY,6.0,"4,0","3,5","3,6","3,8","3,7","3,9"
,,Manpower,Manpower,14.0,"3,8","3,7","3,3","3,2","3,5","3,6"
,,Buffalo Grill,Buffalo Grill,418.0,"3,3","2,9","3,0","3,1","3,0","3,1"
,,NEO SOFT,,,,,,,,
,,Motul,Motul,6.0,"3,8","3,2","4,2","3,7","3,5","4,0"
,,Kanopé RH,,,,,,,,
,,Eurofins France Pharma,,,,,,,,
,,Progressive Recruitment,Progressive Recruitment,34.0,"3,5","3,4","3,2","3,1","3,1","3,3"
,,TECH VALLEY,,,,,,,,
,,Idée Blanche Recrutement,,,,,,,,
,,TECH VALLEY,,,,,,,,
,,Manpower,Manpower,14.0,"3,8","3,7","3,3","3,2","3,5","3,6"
,,nextgen RH,,,,,,,,
,,MANPOWER CONSEIL EN RECRUTEMENT,MANPOWER CONSEIL EN RECRUTEMENT,5.0,"4,0","3,8","3,2","3,8","3,6","3,8"
,,Manpower,Manpower,14.0,"3,8","3,7","3,3","3,2","3,5","3,6"
,,PRIMONIAL HOLDING,PRIMONIAL HOLDING,5.0,"3,2","3,0","3,2","2,8","2,6","2,6"
,,SPM Gerflor Group,,,,,,,,
,,ALTRAN SUD OUEST,ALTRAN SUD OUEST,9.0,"3,1","3,3","2,8","2,4","2,5","2,4"
,,Kelly Services FR,,,,,,,,
,,Aidimpact,,,,,,,,
,,Labsoft,LABSOFT,2.0,"3,5","3,5","4,0","3,0","3,0","3,0"
,,Kelly Services,Kelly Services,13.0,"3,9","3,8","3,3","3,1","3,5","3,6"
,,ENVOI,ENVOI,3.0,"3,7","3,7","3,0","3,7","4,3","3,7"
,,Synergie,Synergie,313.0,"3,7","3,6","3,1","3,1","3,3","3,4"
,,Labsoft,LABSOFT,2.0,"3,5","3,5","4,0","3,0","3,0","3,0"
,,HAYS,Hays,664.0,"3,6","3,4","3,3","2,9","3,3","3,4"
,,Fortil,FORTIL,16.0,"4,0","4,1","3,7","4,3","4,3","4,5"
,,Synergie,Synergie,313.0,"3,7","3,6","3,1","3,1","3,3","3,4"
,,Labsoft,LABSOFT,2.0,"3,5","3,5","4,0","3,0","3,0","3,0"
,,HAYS,Hays,664.0,"3,6","3,4","3,3","2,9","3,3","3,4"
,,Open,Open,89.0,"3,7","3,8","3,2","3,4","3,4","3,6"
,,Jsearch,,,,,,,,
,,Cegedim,CEGEDIM,68.0,"2,9","2,9","2,8","2,6","2,4","2,6"
,,Manpower,Manpower,14.0,"3,8","3,7","3,3","3,2","3,5","3,6"
,,HAYS,,,,,,,,
,,ALPHYR,,,,,,,,
,,Job Motors,,,,,,,,
,,Urban Linker,,,,,,,,
,,Dietrich Carebus Group,,,,,,,,
,,Lynx RH,Lynx RH,11.0,"4,3","4,2","3,8","4,1","4,7","4,6"
,,INGELIANCE TECHNOLOGIES,INGELIANCE TECHNOLOGIES,18.0,"3,4","3,5","2,6","2,5","2,7","3,1"
,,Spring,,,,,,,,
,,Teranga Software,,,,,,,,
,,Labsoft,LABSOFT,2.0,"3,5","3,5","4,0","3,0","3,0","3,0"
,,Capgemini,Capgemini,6.0,"3,8","3,7","3,3","3,6","3,3","3,6"
,,EXAKIS,EXAKIS,9.0,"3,9","3,9","3,4","3,7","3,9","3,8"
,,Equadex,,,,,,,,
,,INGELIANCE TECHNOLOGIES,INGELIANCE TECHNOLOGIES,18.0,"3,4","3,5","2,6","2,5","2,7","3,1"
,,Job Motors,,,,,,,,
,,Atos,ATOS,2.0,"3,6","3,6","3,3","3,2","3,2","3,4"
,,KOBALTT Grand Ouest,,,,,,,,
,,INGELIANCE TECHNOLOGIES,INGELIANCE TECHNOLOGIES,18.0,"3,4","3,5","2,6","2,5","2,7","3,1"
,,Urban Linker,,,,,,,,
,,Spring,,,,,,,,
,,Synergie,Synergie,313.0,"3,7","3,6","3,1","3,1","3,3","3,4"
,,SETTIS,,,,,,,,
,,Geser Best,Geser Best,5.0,"2,6","4,3","3,0","3,0","4,0","4,0"
,,U-NEED SAS,,,,,,,,
,,INGELIANCE TECHNOLOGIES,INGELIANCE TECHNOLOGIES,18.0,"3,4","3,5","2,6","2,5","2,7","3,1"
,,Job Motors,,,,,,,,
,,Econocom,Econocom,84.0,"3,0","3,0","2,5","2,5","2,7","2,7"
,,IT LINK FRANCE,,,,,,,,
,,Clickncom,,,,,,,,
,,Capgemini,Capgemini,6.0,"3,8","3,7","3,3","3,6","3,3","3,6"
,,Web Atrio,,,,,,,,
,,INSIDE Group,,,,,,,,
,,Hager Group,Hager Group,11.0,"3,8","3,8","3,0","3,5","3,5","3,8"
,,ACTION SSI.COM,,,,,,,,
,,OpenSourcing,,,,,,,,
,,Capgemini,Capgemini,6.0,"3,8","3,7","3,3","3,6","3,3","3,6"
,,Sigfox,,,,,,,,
,,Pharmagest,Pharmagest,4.0,"2,8","3,0","3,0","2,8","2,3","3,0"
,,HAYS,Hays,664.0,"3,6","3,4","3,3","2,9","3,3","3,4"
,,FIRST CONSEIL,,,,,,,,
,,Actiforces,,,,,,,,
,,INGELIANCE TECHNOLOGIES,INGELIANCE TECHNOLOGIES,18.0,"3,4","3,5","2,6","2,5","2,7","3,1"
,,Amaris,AMARIS,50.0,"3,2","3,3","3,0","2,8","3,0","3,3"
,,TALENTS RH,,,,,,,,
,,Adsearch,ADSEARCH,10.0,"4,8","4,6","4,1","4,6","4,3","4,9"
,,ilek,,,,,,,,
,,Thales Group,Thales,1.0,"4,0","4,0","4,0","3,5","3,5","3,8"
,,GROUPE HN,GROUPE HN,3.0,"4,3","3,7","3,0","3,3","2,0","3,3"
,,TALENTS RH,,,,,,,,
,,MGI Consultants,MGI CONSULTANTS,2.0,"3,5","3,5","2,5","2,5","2,0","3,0"
,,AD'OCC,,,,,,,,
,,MY SUPPORT SERVICES,,,,,,,,
,,FREELANCE VISION,,,,,,,,
,,Infotel,Infotel,20.0,"3,2","3,0","3,0","2,9","2,9","3,0"
,,Infotel,Infotel,20.0,"3,2","3,0","3,0","2,9","2,9","3,0"
,,NEO SOFT,,,,,,,,
,,GFI,GFI,108.0,"3,3","3,4","2,8","2,8","2,9","3,0"
,,TopSolid,,,,,,,,
,,Easy Partner,,,,,,,,
,,Progressive Recruitment,Progressive Recruitment,34.0,"3,5","3,4","3,2","3,1","3,1","3,3"
,,Shippingbo,,,,,,,,
,,Synchrone,SYNCHRONE,6.0,"4,2","3,8","3,7","4,3","4,0","4,3"
,,Geser Best,Geser Best,5.0,"2,6","4,3","3,0","3,0","4,0","4,0"
,,MY SUPPORT SERVICES,,,,,,,,
,,CS Group Solutions,,,,,,,,
,,Infotel,Infotel,20.0,"3,2","3,0","3,0","2,9","2,9","3,0"
,,Progressive Recruitment,Progressive Recruitment,34.0,"3,5","3,4","3,2","3,1","3,1","3,3"
,,Easy Partner,,,,,,,,
,,TALENTS RH,,,,,,,,
,,NEXTGEN RH,,,,,,,,
,,DECASOFT,DECASOFT,3.0,"3,7","4,7","3,7","4,0","3,7","3,7"
,,Urban Linker,,,,,,,,
,,GROUPE HN,GROUPE HN,3.0,"4,3","3,7","3,0","3,3","2,0","3,3"
,,My Support Services,,,,,,,,
,,SKALIS,,,,,,,,
,,Infotel,Infotel,20.0,"3,2","3,0","3,0","2,9","2,9","3,0"
,,Infotel,Infotel,20.0,"3,2","3,0","3,0","2,9","2,9","3,0"
,,MAKINA CORPUS,,,,,,,,
,,TALENTS RH,,,,,,,,
,,Orange,Orange,2.0,"4,1","4,0","3,8","3,6","3,7","3,9"
,,Expectra.fr,Expectra,60.0,"3,4","3,5","3,2","2,7","3,2","3,2"
,,Jsearch,,,,,,,,
,,Expectra.fr,,,,,,,,
,,ES TETE GRAND SUD OUEST,,,,,,,,
,,SudOuest RH,,,,,,,,
,,OCTO Technology,OCTO Technology,5.0,"5,0","5,0","4,6","4,6","5,0","5,0"
,,Data Soluce,,,,,,,,
,,Expectra.fr,Expectra,60.0,"3,4","3,5","3,2","2,7","3,2","3,2"
,,OCTO Technology,OCTO Technology,5.0,"5,0","5,0","4,6","4,6","5,0","5,0"
,,E3M MANAGEMENT,,,,,,,,
,,Artal,Artal,2.0,"4,5","5,0","5,0","5,0","5,0","5,0"
,,B&Weez Consulting,,,,,,,,
,,Expectra.fr,Expectra,60.0,"3,4","3,5","3,2","2,7","3,2","3,2"
,,2M-Advisory,,,,,,,,
,,Humaniance,,,,,,,,
,,AXILEO,,,,,,,,
,,Caroff,,,,,,,,
,,ASTEK,Astek,13.0,"3,8","3,8","3,5","3,2","3,2","3,0"
,,SPHEREA,,,,,,,,
,,WorldWide People,,,,,,,,
,,Adaptive Chanel,,,,,,,,
,,Cegedim,CEGEDIM,68.0,"2,9","2,9","2,8","2,6","2,4","2,6"
,,KONCEPT,,,,,,,,
,,TALENTS RH,,,,,,,,
,,Thales Group,Thales,1.0,"4,0","4,0","4,0","3,5","3,5","3,8"
,,Idée Blanche Recrutement,,,,,,,,
,,ASTEK,Astek,13.0,"3,8","3,8","3,5","3,2","3,2","3,0"
,,Thales Group,Thales,1.0,"4,0","4,0","4,0","3,5","3,5","3,8"
,,INSIDE TOULOUSE,,,,,,,,
,,TALENTS RH,,,,,,,,
,,Thales,Thales,1.0,"4,0","4,0","4,0","3,5","3,5","3,8"
,,Scalian,Scalian,10.0,"2,9","3,2","2,3","1,9","2,0","2,8"
,,Thales,Thales,1.0,"4,0","4,0","4,0","3,5","3,5","3,8"
,,SFR,SFR,287.0,"3,7","3,7","3,6","3,1","3,3","3,4"
,,LABSOFT,LABSOFT,2.0,"3,5","3,5","4,0","3,0","3,0","3,0"
,,Thales Group,Thales,1.0,"4,0","4,0","4,0","3,5","3,5","3,8"
,,nextgen RH,,,,,,,,
,,FERCHAU ENGINEERING SA,FERCHAU Engineering,43.0,"3,3","3,1","3,2","2,7","2,9","3,1"
,,Cegedim,CEGEDIM,68.0,"2,9","2,9","2,8","2,6","2,4","2,6"
,,LABSOFT,LABSOFT,2.0,"3,5","3,5","4,0","3,0","3,0","3,0"
,,T&S ENG,,,,,,,,
,,nextgen RH,,,,,,,,
,,Expectra.fr,Expectra,60.0,"3,4","3,5","3,2","2,7","3,2","3,2"
,,Artal,Artal,2.0,"4,5","5,0","5,0","5,0","5,0","5,0"
,,Expectra.fr,Expectra,60.0,"3,4","3,5","3,2","2,7","3,2","3,2"
,,EPSILON - GROUPE ALCEN,,,,,,,,
,,TOULOUSE METROPOLE,,,,,,,,
,,AUDENSIEL TEHNOLOGIES Sud - Ouest,,,,,,,,
,,Progressive,Progressive,2.0,"3,8","3,4","3,9","3,4","3,4","3,8"
,,CS Group Solutions,,,,,,,,
,,Orange,Orange,2.0,"4,1","4,0","3,8","3,6","3,7","3,9"
,,Adsearch,ADSEARCH,10.0,"4,8","4,6","4,1","4,6","4,3","4,9"
,,Urban Linker,,,,,,,,
,,Page Personnel FR,Page Personnel,168.0,"2,7","2,6","2,8","2,5","2,5","2,7"
,,ASTEK,Astek,13.0,"3,8","3,8","3,5","3,2","3,2","3,0"
,,HAYS,Hays,664.0,"3,6","3,4","3,3","2,9","3,3","3,4"
,,Expectra.fr,Expectra,60.0,"3,4","3,5","3,2","2,7","3,2","3,2"
,,Silkhom,,,,,,,,
,,WorldWide People,,,,,,,,
,,Expectra.fr,Expectra,60.0,"3,4","3,5","3,2","2,7","3,2","3,2"
,,ENDEO CONSEIL,,,,,,,,
,,E3M MANAGEMENT,,,,,,,,
,,WorldWide People,,,,,,,,
,,IT LINK FRANCE,,,,,,,,
,,Adsearch,ADSEARCH,10.0,"4,8","4,6","4,1","4,6","4,3","4,9"
,,Orange,Orange,2.0,"4,1","4,0","3,8","3,6","3,7","3,9"
,,Expectra.fr,Expectra,60.0,"3,4","3,5","3,2","2,7","3,2","3,2"
,,Jsearch,,,,,,,,
,,CS Group Solutions,,,,,,,,
,,NextGen RH,,,,,,,,
,,IBM interactive,IBM,24.0,"3,9","3,8","3,5","3,5","3,5","3,7"
,,ALLTECH CONSULTING,,,,,,,,
,,Jsearch,,,,,,,,
,,Adsearch,ADSEARCH,10.0,"4,8","4,6","4,1","4,6","4,3","4,9"
,,Adsearch,ADSEARCH,10.0,"4,8","4,6","4,1","4,6","4,3","4,9"
,,Spring,,,,,,,,
,,Data Recrutement,,,,,,,,
,,IBM interactive,IBM,24.0,"3,9","3,8","3,5","3,5","3,5","3,7"
,,Michael Page,Michael Page,182.0,"3,3","3,0","3,2","3,0","3,1","3,3"
,,Silkhom,,,,,,,,
,,Orange,Orange,2.0,"4,1","4,0","3,8","3,6","3,7","3,9"
,,TALENTS RH,,,,,,,,
,,Silkhom,,,,,,,,
,,Silkhom,,,,,,,,
,,ASTEK,Astek,13.0,"3,8","3,8","3,5","3,2","3,2","3,0"
,,TALENTS RH,,,,,,,,
,,Solutec,SOLUTEC,12.0,"3,4","3,6","3,0","3,0","2,6","2,7"
,,GEOSYS,,,,,,,,
,,Lynx RH,Lynx RH,11.0,"4,3","4,2","3,8","4,1","4,7","4,6"
,,GFI,GFI,108.0,"3,3","3,4","2,8","2,8","2,9","3,0"
,,CNRS délégation Midi-Pyrénées,,,,,,,,
,,NextGen RH,,,,,,,,
,,RH PARTNERS,Rh Partners,10.0,"4,2","3,3","2,9","2,9","3,5","4,0"
,,Adsearch,ADSEARCH,10.0,"4,8","4,6","4,1","4,6","4,3","4,9"
,,Labsoft,LABSOFT,2.0,"3,5","3,5","4,0","3,0","3,0","3,0"
,,CNRS délégation Midi-Pyrénées,,,,,,,,
,,EOLE CONSULTING,,,,,,,,
,,Thales Group,Thales,1.0,"4,0","4,0","4,0","3,5","3,5","3,8"
,,MISTER BILINGUE,,,,,,,,
,,ASTEK,Astek,13.0,"3,8","3,8","3,5","3,2","3,2","3,0"
,,CS Communication & Systèmes,CS COMMUNICATION & SYSTÈMES,2.0,"4,5","4,0","4,0","4,5","3,0","4,0"
,,Crédit Agricole Toulouse 31,Crédit Agricole,1.0,"3,9","3,8","3,8","3,6","3,5","3,7"
,,Thales,Thales,1.0,"4,0","4,0","4,0","3,5","3,5","3,8"
,,Expectra.fr,Expectra,60.0,"3,4","3,5","3,2","2,7","3,2","3,2"
,,Synchrone,SYNCHRONE,6.0,"4,2","3,8","3,7","4,3","4,0","4,3"
,,CS COMMUNICATION & SYSTEMES,,,,,,,,
,,Expectra.fr,Expectra,60.0,"3,4","3,5","3,2","2,7","3,2","3,2"
,,PROJEQTOR,,,,,,,,
,,OCTO Technology,OCTO Technology,5.0,"5,0","5,0","4,6","4,6","5,0","5,0"
,,HAYS,Hays,664.0,"3,6","3,4","3,3","2,9","3,3","3,4"
,,ADECCO PME,Adecco,14.0,"3,8","3,7","3,3","3,1","3,5","3,6"
,,Infotel,Infotel,20.0,"3,2","3,0","3,0","2,9","2,9","3,0"
,,ITRUST,,,,,,,,
,,Jsearch,,,,,,,,
,,Infotel,,,,,,,,
,,AXIOME RECRUTEMENT,,,,,,,,
,,Nexity,NEXITY,104.0,"3,0","3,0","3,0","2,7","2,4","2,9"
,,M-Executives,,,,,,,,
,,Adsearch,ADSEARCH,10.0,"4,8","4,6","4,1","4,6","4,3","4,9"
,,TOULOUSE METROPOLE HABITAT,,,,,,,,
,,Buffalo Grill,Buffalo Grill,418.0,"3,3","2,9","3,0","3,1","3,0","3,1"
,,Labsoft,LABSOFT,2.0,"3,5","3,5","4,0","3,0","3,0","3,0"
,,IDEE BLANCHE CONSEIL,,,,,,,,
,,Progressive Recruitment,Progressive Recruitment,34.0,"3,5","3,4","3,2","3,1","3,1","3,3"
,,LABSOFT,LABSOFT,2.0,"3,5","3,5","4,0","3,0","3,0","3,0"
,,L'union sociale pour l'habitat,L'Union Sociale Pour L'Habitat,10.0,"2,8","2,9","2,3","2,4","2,5","2,4"
,,TOULOUSE METROPOLE HABITAT,L'Union Sociale Pour L'Habitat,10.0,"2,8","2,9","2,3","2,4","2,5","2,4"
,,TEEMSTER TMD,,,,,,,,
,,JALIS,,,,,,,,
,,Demathieu & Bard,DEMATHIEU & BARD,2.0,"4,5","5,0","5,0","5,0","4,0","4,5"
,,Emile Maurin Fixation,,,,,,,,
,,Groupe Emile Maurin,,,,,,,,
,,HAYS,Hays,664.0,"3,6","3,4","3,3","2,9","3,3","3,4"
,,Orange,Orange,2.0,"4,1","4,0","3,8","3,6","3,7","3,9"
,,BENE INOX,,,,,,,,
,,Assess Recrutement,,,,,,,,
,,nextgen RH,,,,,,,,
,,DP TECHNOLOGY,,,,,,,,
,,IKCOM,,,,,,,,
,,DARCOR,,,,,,,,
,,ALKIA MIDI PYRENEES,,,,,,,,
,,SCLE SFE,SCLE SFE,6.0,"4,2","4,5","4,2","2,7","3,5","4,6"
,,CLF SATREM,,,,,,,,
,,Adsearch,ADSEARCH,10.0,"4,8","4,6","4,1","4,6","4,3","4,9"
,,HAYS,Hays,664.0,"3,6","3,4","3,3","2,9","3,3","3,4"
,,HURRYMAN,Hurryman,2.0,"5,0","5,0","5,0","5,0","5,0","5,0"
,,Spring,,,,,,,,
,,MENNEKES ELECTROTECHNIQUE FRANCE,,,,,,,,
,,HAYS,Hays,664.0,"3,6","3,4","3,3","2,9","3,3","3,4"
,,Page Personnel FR,Page Personnel,168.0,"2,7","2,6","2,8","2,5","2,5","2,7"
,,HAYS,Hays,664.0,"3,6","3,4","3,3","2,9","3,3","3,4"
,,Adsearch,ADSEARCH,10.0,"4,8","4,6","4,1","4,6","4,3","4,9"
,,Antea group,Antea Group,36.0,"3,7","3,4","3,4","3,4","3,4","3,4"
,,Jsearch,,,,,,,,
,,ethis,,,,,,,,
,,HAYS,Hays,664.0,"3,6","3,4","3,3","2,9","3,3","3,4"
,,Bluecoders,Bluecoders,4.0,"5,0","5,0","5,0","5,0","5,0","5,0"
,,Selexium Groupe,,,,,,,,
,,Approach People Recruitment,Approach People Recruitment,31.0,"4,6","4,3","4,4","4,4","4,5","4,6"
,,Thales Group,Thales,1.0,"4,0","4,0","4,0","3,5","3,5","3,8"
,,ANTEA,Antea Group,36.0,"3,7","3,4","3,4","3,4","3,4","3,4"
,,POSTE IMMO,POSTE IMMO,10.0,"3,8","3,7","3,7","3,4","3,4","3,6"
,,Labsoft,LABSOFT,2.0,"3,5","3,5","4,0","3,0","3,0","3,0"
,,FREELANCE VISION,,,,,,,,
,,Silkhom,,,,,,,,
,,JFrog,,,,,,,,
,,Buffalo Grill,Buffalo Grill,418.0,"3,3","2,9","3,0","3,1","3,0","3,1"
,,Progressive Recruitment,Progressive Recruitment,34.0,"3,5","3,4","3,2","3,1","3,1","3,3"
,,CS Communication & Systèmes,CS COMMUNICATION & SYSTÈMES,2.0,"4,5","4,0","4,0","4,5","3,0","4,0"
,,B&Weez Consulting,,,,,,,,
